date,category,region,units_sold,stock_available,avg_price,promotion_flag
2024-04-24,Dairy,South,1077,7705,5.170416666666667,1
2024-04-24,Dairy,West,975,7053,5.533181818181818,1
2024-04-24,Instant Food,North,234,1785,5.687692307692307,1
2024-04-24,Instant Food,South,242,1812,5.3100000000000005,1
2024-04-24,Instant Food,West,272,2157,4.909999999999999,1
2024-04-24,Snacks,North,309,2549,4.971333333333334,1
2024-04-24,Snacks,South,283,2489,5.634666666666666,1
2024-04-24,Snacks,West,253,2636,5.886875,1
2024-04-25,Beverages,North,41,320,2.4,1
2024-04-25,Beverages,South,45,535,4.576666666666667,0
2024-04-25,Beverages,West,65,725,4.156666666666666,0
2024-04-25,Dairy,North,1048,7207,5.135,1
2024-04-25,Dairy,South,1058,7269,6.294375,1
2024-04-25,Dairy,West,1089,7275,5.405652173913043,1
2024-04-25,Instant Food,North,168,1537,6.409000000000001,1
2024-04-25,Instant Food,South,247,2086,4.263076923076923,1
2024-04-25,Instant Food,West,244,1841,5.415,1
2024-04-25,Snacks,North,240,2066,4.41,1
2024-04-25,Snacks,South,240,2267,5.123125,1
2024-04-25,Snacks,West,227,2213,5.644666666666667,1
2024-04-26,Beverages,North,41,392,6.0,1
2024-04-26,Beverages,South,43,168,1.72,1
2024-04-26,Beverages,West,78,558,5.666666666666667,1
2024-04-26,Dairy,North,1325,8122,5.057021276595745,1
2024-04-26,Dairy,South,1002,6527,4.835581395348838,1
2024-04-26,Dairy,West,901,6670,5.296976744186047,1
2024-04-26,Instant Food,North,237,2041,4.7846153846153845,0
2024-04-26,Instant Food,South,292,2126,4.372307692307692,1
2024-04-26,Instant Food,West,262,1872,4.8963636363636365,1
2024-04-26,Snacks,North,357,2989,4.424375,1
2024-04-26,Snacks,South,194,2276,5.175,1
2024-04-26,Snacks,West,359,2703,4.14,1
2024-04-27,Beverages,North,36,394,5.906666666666666,0
2024-04-27,Beverages,South,25,306,2.5933333333333333,0
2024-04-27,Beverages,West,20,183,8.24,0
2024-04-27,Dairy,North,1031,7044,5.227777777777778,1
2024-04-27,Dairy,South,1008,7229,5.075652173913043,1
2024-04-27,Dairy,West,1056,7755,5.0520000000000005,1
2024-04-27,Instant Food,North,254,2372,5.843076923076923,0
2024-04-27,Instant Food,South,277,2219,5.562666666666667,1
2024-04-27,Instant Food,West,212,2187,4.836923076923076,0
2024-04-27,Snacks,North,261,2481,6.308125,0
2024-04-27,Snacks,South,254,2500,5.254705882352941,1
2024-04-27,Snacks,West,309,2566,4.755625,1
2024-04-28,Beverages,North,53,484,5.8,0
2024-04-28,Beverages,South,42,414,4.02,0
2024-04-28,Beverages,West,31,308,4.95,0
2024-04-28,Dairy,North,1108,8088,5.409607843137255,1
2024-04-28,Dairy,South,1117,7994,4.902352941176471,1
2024-04-28,Dairy,West,813,6291,5.2444444444444445,1
2024-04-28,Instant Food,North,271,1889,4.695833333333334,1
2024-04-28,Instant Food,South,191,1526,5.166,1
2024-04-28,Instant Food,West,225,1766,4.721666666666667,1
2024-04-28,Snacks,North,295,2395,4.578666666666666,1
2024-04-28,Snacks,South,245,2230,5.872142857142857,1
2024-04-28,Snacks,West,212,1925,5.960714285714286,1
2024-04-29,Beverages,North,61,521,3.7,0
2024-04-29,Beverages,South,36,453,7.203333333333333,0
2024-04-29,Beverages,West,39,324,3.83,1
2024-04-29,Dairy,North,961,6857,5.107333333333334,1
2024-04-29,Dairy,South,1126,8212,5.663673469387755,1
2024-04-29,Dairy,West,1123,8010,5.367708333333333,1
2024-04-29,Instant Food,North,223,1621,5.610833333333333,1
2024-04-29,Instant Food,South,213,1799,4.433076923076923,1
2024-04-29,Instant Food,West,279,2127,4.8133333333333335,1
2024-04-29,Snacks,North,292,2439,5.842,1
2024-04-29,Snacks,South,330,2657,5.2435294117647056,1
2024-04-29,Snacks,West,242,2004,6.630000000000001,1
2024-04-30,Beverages,North,38,449,4.28,0
2024-04-30,Beverages,South,57,367,7.215,1
2024-04-30,Beverages,West,36,221,6.475,1
2024-04-30,Dairy,North,997,6937,5.53225,1
2024-04-30,Dairy,South,957,6489,5.121136363636364,1
2024-04-30,Dairy,West,1429,8587,5.614901960784314,1
2024-04-30,Instant Food,North,295,2156,4.961538461538462,1
2024-04-30,Instant Food,South,282,2021,5.490769230769231,1
2024-04-30,Instant Food,West,257,2145,4.2092857142857145,1
2024-04-30,Snacks,North,316,2708,6.084117647058823,1
2024-04-30,Snacks,South,243,2401,4.397857142857143,0
2024-04-30,Snacks,West,223,2062,5.758181818181819,1
2024-05-01,Beverages,North,79,594,3.93,0
2024-05-01,Beverages,South,56,505,4.8566666666666665,0
2024-05-01,Beverages,West,50,350,7.48,1
2024-05-01,Dairy,North,985,7461,5.1495,1
2024-05-01,Dairy,South,1108,7557,4.9522,1
2024-05-01,Dairy,West,929,6248,4.443170731707316,1
2024-05-01,Instant Food,North,237,2378,5.340714285714285,1
2024-05-01,Instant Food,South,265,2436,5.124615384615385,0
2024-05-01,Instant Food,West,204,1706,5.133076923076923,1
2024-05-01,Snacks,North,329,2587,4.249411764705882,1
2024-05-01,Snacks,South,293,2223,5.786428571428572,1
2024-05-01,Snacks,West,326,2271,6.1175,1
2024-05-02,Beverages,North,65,508,6.830000000000001,1
2024-05-02,Beverages,South,44,340,7.835000000000001,1
2024-05-02,Beverages,West,49,387,6.47,0
2024-05-02,Dairy,North,1050,7435,5.5597916666666665,1
2024-05-02,Dairy,South,943,6419,4.846363636363637,1
2024-05-02,Dairy,West,962,6964,5.477954545454545,1
2024-05-02,Instant Food,North,262,2459,4.236923076923077,1
2024-05-02,Instant Food,South,206,1893,4.916923076923077,1
2024-05-02,Instant Food,West,153,1681,4.65,0
2024-05-02,Snacks,North,278,2315,4.928461538461538,1
2024-05-02,Snacks,South,297,2439,5.2700000000000005,1
2024-05-02,Snacks,West,365,2821,4.513125,1
2024-05-03,Beverages,North,74,471,4.98,1
2024-05-03,Beverages,South,64,412,4.793333333333334,1
2024-05-03,Beverages,West,43,503,7.786666666666666,0
2024-05-03,Dairy,North,1122,7454,5.274130434782609,1
2024-05-03,Dairy,South,1099,7741,5.158085106382979,1
2024-05-03,Dairy,West,1165,7796,5.300625,1
2024-05-03,Instant Food,North,217,1792,5.423333333333333,1
2024-05-03,Instant Food,South,273,2070,4.346666666666667,1
2024-05-03,Instant Food,West,241,2045,4.843846153846154,1
2024-05-03,Snacks,North,451,2867,4.75875,1
2024-05-03,Snacks,South,346,2998,5.134375,1
2024-05-03,Snacks,West,348,2707,5.274117647058823,1
2024-05-04,Beverages,North,50,493,7.656666666666666,0
2024-05-04,Beverages,South,40,278,5.24,1
2024-05-04,Beverages,West,33,349,4.1,0
2024-05-04,Dairy,North,1074,7470,5.033181818181818,1
2024-05-04,Dairy,South,1184,7750,4.956595744680851,1
2024-05-04,Dairy,West,1019,7375,4.732978723404255,1
2024-05-04,Instant Food,North,142,1191,4.69,1
2024-05-04,Instant Food,South,240,2307,5.257333333333333,1
2024-05-04,Instant Food,West,313,2144,5.615384615384615,1
2024-05-04,Snacks,North,250,2313,4.945714285714286,1
2024-05-04,Snacks,South,196,2088,5.765,0
2024-05-04,Snacks,West,265,2040,5.59,1
2024-05-05,Beverages,North,49,526,4.72,0
2024-05-05,Beverages,South,49,540,6.176666666666667,0
2024-05-05,Beverages,West,12,130,4.15,0
2024-05-05,Dairy,North,1100,6628,5.065227272727273,1
2024-05-05,Dairy,South,1002,6370,4.985952380952381,1
2024-05-05,Dairy,West,1052,7029,5.795555555555556,1
2024-05-05,Instant Food,North,227,1863,6.040909090909091,1
2024-05-05,Instant Food,South,174,1483,5.740909090909091,1
2024-05-05,Instant Food,West,250,2251,5.771428571428571,1
2024-05-05,Snacks,North,278,2212,5.218,1
2024-05-05,Snacks,South,277,2524,4.72625,1
2024-05-05,Snacks,West,354,2716,4.713529411764705,1
2024-05-06,Beverages,North,56,321,3.14,1
2024-05-06,Beverages,South,45,390,4.956666666666667,0
2024-05-06,Beverages,West,29,342,3.9033333333333338,0
2024-05-06,Dairy,North,1025,7412,5.461875,1
2024-05-06,Dairy,South,1196,8071,5.81375,1
2024-05-06,Dairy,West,1070,7804,5.421799999999999,1
2024-05-06,Instant Food,North,208,1822,4.672307692307692,1
2024-05-06,Instant Food,South,175,1949,4.655,1
2024-05-06,Instant Food,West,248,1950,4.6692857142857145,1
2024-05-06,Snacks,North,262,2255,4.925384615384616,1
2024-05-06,Snacks,South,336,2314,5.506666666666666,1
2024-05-06,Snacks,West,363,2543,4.819999999999999,1
2024-05-07,Beverages,North,38,418,4.743333333333333,0
2024-05-07,Beverages,South,32,320,5.515000000000001,0
2024-05-07,Beverages,West,69,540,4.6866666666666665,0
2024-05-07,Dairy,North,909,6621,5.264,1
2024-05-07,Dairy,South,1157,7742,4.546956521739131,1
2024-05-07,Dairy,West,1134,7588,4.964489795918367,1
2024-05-07,Instant Food,North,312,2458,6.093571428571429,1
2024-05-07,Instant Food,South,201,1684,4.296153846153846,1
2024-05-07,Instant Food,West,243,2024,5.48,1
2024-05-07,Snacks,North,288,2730,5.485882352941177,1
2024-05-07,Snacks,South,250,2350,4.9675,1
2024-05-07,Snacks,West,338,2536,5.4075,1
2024-05-08,Beverages,North,73,487,5.3933333333333335,1
2024-05-08,Beverages,South,79,561,4.526666666666666,1
2024-05-08,Beverages,West,43,381,5.65,0
2024-05-08,Dairy,North,1050,7282,5.329791666666667,1
2024-05-08,Dairy,South,1104,7251,5.542826086956522,1
2024-05-08,Dairy,West,993,7349,5.837142857142857,1
2024-05-08,Instant Food,North,206,1796,5.850909090909091,1
2024-05-08,Instant Food,South,216,1842,4.687272727272728,1
2024-05-08,Instant Food,West,202,2067,5.563846153846153,0
2024-05-08,Snacks,North,263,2291,5.460666666666667,1
2024-05-08,Snacks,South,204,2029,5.720666666666667,0
2024-05-08,Snacks,West,318,2710,6.195294117647059,1
2024-05-09,Beverages,North,19,133,6.63,0
2024-05-09,Beverages,South,62,515,3.273333333333333,1
2024-05-09,Beverages,West,79,402,5.055,1
2024-05-09,Dairy,North,1028,7211,5.14531914893617,1
2024-05-09,Dairy,South,1082,7558,5.291304347826087,1
2024-05-09,Dairy,West,980,6600,5.314047619047619,1
2024-05-09,Instant Food,North,294,2241,5.62,1
2024-05-09,Instant Food,South,198,1921,5.468333333333334,0
2024-05-09,Instant Food,West,284,2454,5.642857142857143,1
2024-05-09,Snacks,North,358,2929,5.725625,1
2024-05-09,Snacks,South,310,2801,5.140588235294118,1
2024-05-09,Snacks,West,199,2039,5.333333333333333,0
2024-05-10,Beverages,North,98,608,5.333333333333333,1
2024-05-10,Beverages,South,55,404,4.775,1
2024-05-10,Beverages,West,58,424,4.516666666666667,1
2024-05-10,Dairy,North,1109,7264,5.685217391304348,1
2024-05-10,Dairy,South,1007,7020,5.192444444444444,1
2024-05-10,Dairy,West,1102,7959,4.967045454545455,1
2024-05-10,Instant Food,North,208,1864,6.836923076923076,1
2024-05-10,Instant Food,South,200,1747,5.034545454545454,1
2024-05-10,Instant Food,West,233,1960,5.425833333333333,1
2024-05-10,Snacks,North,272,2224,5.262666666666666,1
2024-05-10,Snacks,South,332,2252,4.853846153846154,1
2024-05-10,Snacks,West,342,2809,5.367333333333334,1
2024-05-11,Beverages,North,60,463,2.08,1
2024-05-11,Beverages,South,47,540,6.796666666666667,0
2024-05-11,Beverages,West,69,576,4.13,0
2024-05-11,Dairy,North,1152,7428,5.307708333333333,1
2024-05-11,Dairy,South,1153,7845,4.51795918367347,1
2024-05-11,Dairy,West,857,6302,4.715348837209302,1
2024-05-11,Instant Food,North,300,2612,5.833333333333333,1
2024-05-11,Instant Food,South,202,1753,4.6658333333333335,1
2024-05-11,Instant Food,West,265,2276,4.657857142857142,1
2024-05-11,Snacks,North,295,2478,5.539333333333333,1
2024-05-11,Snacks,South,357,2528,4.7856250000000005,1
2024-05-11,Snacks,West,249,1849,5.058461538461539,1
2024-05-12,Beverages,North,65,481,5.766666666666666,1
2024-05-12,Beverages,South,56,356,2.6,1
2024-05-12,Beverages,West,40,282,6.38,1
2024-05-12,Dairy,North,1036,6874,5.767727272727273,1
2024-05-12,Dairy,South,993,7306,5.192222222222222,1
2024-05-12,Dairy,West,995,7403,5.457111111111111,1
2024-05-12,Instant Food,North,243,2320,6.208461538461538,1
2024-05-12,Instant Food,South,169,1533,5.958,1
2024-05-12,Instant Food,West,176,1901,5.823333333333333,0
2024-05-12,Snacks,North,301,2274,5.577333333333333,1
2024-05-12,Snacks,South,290,2534,5.691111111111111,1
2024-05-12,Snacks,West,324,2378,4.1838461538461535,1
2024-05-13,Beverages,North,62,364,7.685,1
2024-05-13,Beverages,South,91,611,6.933333333333334,1
2024-05-13,Beverages,West,31,295,8.11,0
2024-05-13,Dairy,North,1134,7365,4.383695652173913,1
2024-05-13,Dairy,South,1259,8258,5.126923076923077,1
2024-05-13,Dairy,West,918,6541,5.433658536585366,1
2024-05-13,Instant Food,North,205,1860,4.055384615384615,1
2024-05-13,Instant Food,South,270,2005,5.1184615384615375,1
2024-05-13,Instant Food,West,244,2084,5.835833333333333,1
2024-05-13,Snacks,North,181,1656,5.358181818181818,1
2024-05-13,Snacks,South,285,2478,4.6546666666666665,1
2024-05-13,Snacks,West,435,3092,5.24,1
2024-05-14,Beverages,North,42,293,4.78,0
2024-05-14,Beverages,South,36,389,4.465,0
2024-05-14,Beverages,West,37,293,3.96,0
2024-05-14,Dairy,North,841,6159,4.91342105263158,1
2024-05-14,Dairy,South,1117,7095,5.70088888888889,1
2024-05-14,Dairy,West,931,6318,5.676888888888889,1
2024-05-14,Instant Food,North,198,1680,5.741818181818182,1
2024-05-14,Instant Food,South,258,2748,5.058000000000001,0
2024-05-14,Instant Food,West,240,2100,5.625,1
2024-05-14,Snacks,North,303,2582,5.525,1
2024-05-14,Snacks,South,396,3335,5.202222222222222,1
2024-05-14,Snacks,West,307,2665,4.718125,1
2024-05-15,Beverages,North,58,478,4.473333333333334,0
2024-05-15,Beverages,South,49,452,5.650000000000001,0
2024-05-15,Beverages,West,68,549,7.603333333333334,0
2024-05-15,Dairy,North,1092,7242,5.749347826086957,1
2024-05-15,Dairy,South,1038,6149,5.349210526315789,1
2024-05-15,Dairy,West,1132,6789,5.492272727272727,1
2024-05-15,Instant Food,North,170,1551,5.891,1
2024-05-15,Instant Food,South,218,1827,4.703076923076923,1
2024-05-15,Instant Food,West,207,1847,5.096666666666667,1
2024-05-15,Snacks,North,275,2136,5.266,1
2024-05-15,Snacks,South,208,2033,5.760666666666666,1
2024-05-15,Snacks,West,276,2044,4.550666666666667,1
2024-05-16,Beverages,North,76,524,4.819999999999999,0
2024-05-16,Beverages,South,62,454,7.53,0
2024-05-16,Beverages,West,63,487,5.925000000000001,0
2024-05-16,Dairy,North,1052,7530,5.230869565217391,1
2024-05-16,Dairy,South,1020,7077,4.895227272727272,1
2024-05-16,Dairy,West,1205,7039,5.580851063829788,1
2024-05-16,Instant Food,North,257,2252,6.252307692307692,1
2024-05-16,Instant Food,South,271,2319,4.989999999999999,1
2024-05-16,Instant Food,West,268,2227,6.336153846153847,1
2024-05-16,Snacks,North,305,2285,5.32125,1
2024-05-16,Snacks,South,281,2431,6.076,0
2024-05-16,Snacks,West,231,2143,4.402666666666667,0
2024-05-17,Beverages,North,54,438,4.646666666666667,1
2024-05-17,Beverages,South,32,274,6.52,0
2024-05-17,Beverages,West,36,398,6.135,0
2024-05-17,Dairy,North,883,6521,5.327142857142857,1
2024-05-17,Dairy,South,898,6449,5.362954545454546,1
2024-05-17,Dairy,West,991,7385,5.390000000000001,1
2024-05-17,Instant Food,North,191,1869,5.0475,0
2024-05-17,Instant Food,South,235,1571,5.233636363636363,1
2024-05-17,Instant Food,West,234,2218,5.274285714285715,1
2024-05-17,Snacks,North,243,2076,5.3373333333333335,1
2024-05-17,Snacks,South,209,2025,3.7691666666666666,0
2024-05-17,Snacks,West,215,1982,4.561428571428571,1
2024-05-18,Beverages,North,57,464,5.609999999999999,0
2024-05-18,Beverages,South,104,579,5.583333333333333,1
2024-05-18,Beverages,West,53,428,3.766666666666667,0
2024-05-18,Dairy,North,1052,6972,4.666,1
2024-05-18,Dairy,South,1074,7644,5.321458333333333,1
2024-05-18,Dairy,West,1062,7552,5.405531914893617,1
2024-05-18,Instant Food,North,195,1800,5.507692307692308,1
2024-05-18,Instant Food,South,256,2001,5.7942857142857145,1
2024-05-18,Instant Food,West,226,1827,5.506153846153846,1
2024-05-18,Snacks,North,232,2102,5.95625,1
2024-05-18,Snacks,South,307,2311,5.09875,1
2024-05-18,Snacks,West,267,2141,5.749333333333333,1
2024-05-19,Beverages,North,36,322,5.49,0
2024-05-19,Beverages,South,42,378,2.62,0
2024-05-19,Beverages,West,13,149,4.44,0
2024-05-19,Dairy,North,1025,7320,5.267173913043478,1
2024-05-19,Dairy,South,1092,6578,5.532727272727272,1
2024-05-19,Dairy,West,1021,6915,5.33804347826087,1
2024-05-19,Instant Food,North,218,1969,4.816428571428572,1
2024-05-19,Instant Food,South,266,2325,4.918571428571428,1
2024-05-19,Instant Food,West,268,2051,4.271538461538461,1
2024-05-19,Snacks,North,353,2204,6.1146666666666665,1
2024-05-19,Snacks,South,301,2465,6.360666666666666,1
2024-05-19,Snacks,West,375,2430,5.1146666666666665,1
2024-05-20,Beverages,North,45,329,3.9,1
2024-05-20,Beverages,South,47,383,5.14,0
2024-05-20,Beverages,West,51,426,5.976666666666667,0
2024-05-20,Dairy,North,901,6632,5.075365853658536,1
2024-05-20,Dairy,South,1132,7644,5.148260869565218,1
2024-05-20,Dairy,West,915,6764,5.361818181818181,1
2024-05-20,Instant Food,North,228,1983,5.467692307692308,1
2024-05-20,Instant Food,South,231,1853,5.513333333333333,1
2024-05-20,Instant Food,West,268,2250,5.421538461538462,1
2024-05-20,Snacks,North,334,2343,4.715882352941176,1
2024-05-20,Snacks,South,265,2387,5.250625,1
2024-05-20,Snacks,West,412,2778,5.884,1
2024-05-21,Beverages,North,53,482,6.563333333333333,0
2024-05-21,Beverages,South,36,311,4.945,0
2024-05-21,Beverages,West,13,171,2.685,0
2024-05-21,Dairy,North,1151,7021,5.37953488372093,1
2024-05-21,Dairy,South,1014,7100,5.451111111111112,1
2024-05-21,Dairy,West,985,6999,5.754893617021277,1
2024-05-21,Instant Food,North,218,2112,5.471333333333333,1
2024-05-21,Instant Food,South,250,2247,4.808461538461538,1
2024-05-21,Instant Food,West,238,1671,5.371111111111111,1
2024-05-21,Snacks,North,312,2609,5.426875,1
2024-05-21,Snacks,South,315,2558,5.298666666666667,1
2024-05-21,Snacks,West,270,2279,4.158461538461538,1
2024-05-22,Beverages,North,37,283,6.445,1
2024-05-22,Beverages,South,35,220,6.15,1
2024-05-22,Beverages,West,38,329,5.733333333333333,1
2024-05-22,Dairy,North,1069,6750,5.520476190476191,1
2024-05-22,Dairy,South,1029,6814,5.863863636363636,1
2024-05-22,Dairy,West,1056,7090,4.98,1
2024-05-22,Instant Food,North,226,2273,5.6984615384615385,0
2024-05-22,Instant Food,South,216,2089,5.175714285714285,1
2024-05-22,Instant Food,West,223,1990,6.277692307692307,1
2024-05-22,Snacks,North,411,3077,5.155555555555555,1
2024-05-22,Snacks,South,262,2290,5.52125,1
2024-05-22,Snacks,West,256,2102,4.361538461538462,1
2024-05-23,Beverages,North,61,484,3.4966666666666666,1
2024-05-23,Beverages,South,40,404,6.169999999999999,0
2024-05-23,Beverages,West,31,357,4.19,0
2024-05-23,Dairy,North,1212,8546,5.07,1
2024-05-23,Dairy,South,1157,7276,5.450212765957447,1
2024-05-23,Dairy,West,1024,7094,5.486888888888889,1
2024-05-23,Instant Food,North,183,1491,3.735,1
2024-05-23,Instant Food,South,288,2589,5.077142857142857,1
2024-05-23,Instant Food,West,209,1771,5.500769230769231,1
2024-05-23,Snacks,North,230,2005,5.7784615384615385,1
2024-05-23,Snacks,South,288,2188,5.206,1
2024-05-23,Snacks,West,304,2612,5.7283333333333335,1
2024-05-24,Beverages,North,38,459,4.64,0
2024-05-24,Beverages,South,84,478,4.5,1
2024-05-24,Beverages,West,61,388,4.276666666666666,0
2024-05-24,Dairy,North,1155,7634,5.31063829787234,1
2024-05-24,Dairy,South,1042,7385,5.260851063829787,1
2024-05-24,Dairy,West,1037,6856,4.877272727272727,1
2024-05-24,Instant Food,North,245,1836,4.566666666666667,1
2024-05-24,Instant Food,South,210,1649,5.577500000000001,1
2024-05-24,Instant Food,West,208,1920,6.272857142857143,1
2024-05-24,Snacks,North,293,2253,5.356875,1
2024-05-24,Snacks,South,231,1996,5.749230769230769,1
2024-05-24,Snacks,West,265,2451,5.387333333333333,1
2024-05-25,Beverages,North,40,352,4.983333333333333,1
2024-05-25,Beverages,South,49,402,2.6966666666666668,0
2024-05-25,Beverages,West,33,312,4.32,0
2024-05-25,Dairy,North,1236,8272,4.915416666666666,1
2024-05-25,Dairy,South,1185,7438,5.834680851063831,1
